name,symbol,stock_code,type,type_code,WICS,WICS_code,time,assets,dept,equity,income,real_income,price,stock_count,total_value
셀트리온제약,541349,68760,제약,66,제약,G352020,2020_2,5.01E+11,2.16E+11,2.86E+11,46393015625,3893722798,128454,35806792,4.59953E+12
셀트리온제약,541349,68760,제약,66,제약,G352020,2020_3,5.28E+11,2.38E+11,2.90E+11,65491837462,4010338451,111392,35810002,3.98895E+12
셀트리온제약,541349,68760,제약,66,제약,G352020,2020_4,5.48E+11,2.48E+11,3.01E+11,2.34E+11,20939675880,228000,35810637,8.16483E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2015_4,6.65E+11,2.89E+11,3.76E+11,3.38E+11,66150544650,115900,10547673,1.22248E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2016_1,6.94E+11,3.20E+11,3.74E+11,97337587647,24505110045,112000,10547673,1.18134E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2016_2,8.23E+11,4.46E+11,3.77E+11,1.17E+11,26738390602,119000,10547673,1.25517E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2016_4,9.03E+11,4.66E+11,4.37E+11,4.61E+11,1.10E+11,178800,10547673,1.88592E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2017_1,9.04E+11,5.77E+11,3.27E+11,1.16E+11,21835135966,163900,10547673,1.72876E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2017_2,9.80E+11,6.25E+11,3.55E+11,1.24E+11,26355754718,197200,10547673,2.08E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2017_3,1.06E+12,6.79E+11,3.85E+11,1.31E+11,28061885983,177000,10547673,1.86694E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2017_4,1.12E+12,7.10E+11,4.08E+11,5.12E+11,1.04E+11,180300,10547673,1.90175E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2018_1,1.23E+12,8.00E+11,4.32E+11,1.42E+11,22840261266,147900,10547673,1.56E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2018_2,1.32E+12,9.16E+11,4.02E+11,1.58E+11,26169718205,180100,10547673,1.89964E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2018_3,1.34E+12,9.68E+11,3.69E+11,1.86E+11,38549886620,182400,10547673,1.9239E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2018_4,1.40E+12,9.95E+11,4.03E+11,6.87E+11,1.23E+11,150000,10547673,1.58215E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2019_1,1.45E+12,1.04E+12,4.09E+11,1.84E+11,35637305442,172800,10547673,1.82264E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2019_2,1.49E+12,1.04E+12,4.48E+11,1.83E+11,39512557064,156500,10547673,1.65071E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2019_3,1.52E+12,1.03E+12,4.89E+11,2.02E+11,39562717098,166500,10547673,1.75619E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2019_4,1.62E+12,1.10E+12,5.20E+11,7.72E+11,1.43E+11,185800,10547673,1.95976E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2020_1,1.87E+12,1.35E+12,5.21E+11,2.12E+11,37639890153,135200,10547673,1.42605E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2020_2,1.86E+12,1.30E+12,5.59E+11,2.27E+11,39081364823,208800,10547673,2.20235E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2020_3,1.96E+12,1.49E+12,4.69E+11,2.47E+11,37479833150,225300,10547673,2.37639E+12
SK머티리얼즈,110051,36490,반도체,159,디스플레이장비 및 부품,G454020,2020_4,2.04E+12,1.53E+12,5.05E+11,9.55E+11,1.52E+11,357800,10547673,3.77396E+12
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2015_4,1.94E+11,58744276352,1.35E+11,65136597357,6778307142,19398,26234020,5.08888E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2016_1,1.96E+11,59634835682,1.37E+11,17232361303,1230326885,17338,26234020,4.54845E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2016_2,2.00E+11,62178143715,1.38E+11,18521382657,2044259243,16861,26234020,4.42332E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2016_3,1.99E+11,61974667584,1.37E+11,17789321772,503908054,18519,26234020,4.85828E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2016_4,2.08E+11,65388144420,1.42E+11,73693589458,7161246626,17614,26234020,4.62086E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2017_1,2.09E+11,67977337000,1.41E+11,21001391396,327097809,16534,26234020,4.33753E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2017_2,2.14E+11,71162161326,1.42E+11,22273224241,1452247709,18871,26234020,4.95062E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2017_3,1.86E+11,44894529705,1.41E+11,20300158791,2803222332,13845,26234020,3.6321E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2017_4,1.80E+11,39493222802,1.40E+11,87662544746,4050660162,16810,26234020,4.40994E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2018_1,1.73E+11,31579402018,1.42E+11,24464293047,2456401038,17514,26234020,4.59463E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2018_2,1.80E+11,31733408073,1.48E+11,24606612016,2045410089,13946,26234020,3.6586E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2018_3,1.62E+11,27696332193,1.35E+11,21808757063,911478305,12438,26234020,3.26299E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2018_4,1.64E+11,35449567140,1.28E+11,1.02E+11,10711351009,8141,26234020,2.13571E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2019_1,1.64E+11,32354975469,1.31E+11,27479863480,4959556330,11006,26234020,2.88732E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2019_2,1.83E+11,41616833330,1.41E+11,29299435578,10187684846,13544,26234020,3.55314E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2019_3,1.83E+11,35607638139,1.47E+11,31398320963,5896405501,10428,26234020,2.73568E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2019_4,1.96E+11,42889887717,1.53E+11,1.22E+11,26709827741,15403,26234020,4.04083E+11
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2020_1,2.65E+11,81187791674,1.84E+11,81771622784,33676710269,58347,26234020,1.53068E+12
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2020_2,5.00E+11,1.90E+11,3.10E+11,2.75E+11,1.32E+11,57493,26234020,1.50827E+12
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2020_3,8.00E+11,3.39E+11,4.62E+11,3.27E+11,1.52E+11,135390,26234020,3.55182E+12
씨젠,788773,96530,제약,66,생명과학 도구 및 서비스,G352030,2020_4,1.09E+12,4.48E+11,6.46E+11,1.13E+12,5.03E+11,96391,26234020,2.52872E+12
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2015_4,1.85E+11,70782178668,1.14E+11,38460683507,10449937448,9651,34352349,3.31535E+11
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2016_1,1.90E+11,61471342797,1.29E+11,9208033162,1442864365,7432,35574210,2.64388E+11
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2016_2,1.88E+11,62159805580,1.26E+11,8159983109,3250177074,9363,35755809,3.34782E+11
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2016_3,1.94E+11,60668643106,1.33E+11,6543608793,4175396306,8919,35755809,3.18906E+11
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2016_4,1.87E+11,62633806253,1.24E+11,30138866814,23251533470,5923,35883809,2.1254E+11
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2017_1,1.83E+11,62210387086,1.21E+11,5961174352,3734784065,5990,35943809,2.15303E+11
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2017_2,1.80E+11,64056504502,1.16E+11,7084127860,4868228258,6456,35943809,2.32053E+11
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2017_3,2.01E+11,85453688008,1.16E+11,4937194290,7539514321,9274,35943809,3.33343E+11
